2017eby,3.795130819
2023khp,12.48392854
2022erq,84.59342235
2020kre,2.211822934
2024dy,77.84503465
2024C,7.648286053
2023yxs,0.425354816
2023yqw,1.167673165
2023xxk,25.01182607
2023xxj,48.57426382
2023usc,3.167368806
2023syz,3.988258604
2023mza,20.34556478
2023mjq,3.461495921
2023kki,7.549875103
2023dej,2.878065521
2023cyu,7.723860981
2023wi,12.68551681
2023jo,1.668649418
2022aaon,20.64326825
2022tpe,14.5569428
2022ria,7.438451239
2022qml,37.64244784
2022ozx,434.5583243
2022hev,34.45913738
2022fnl,4.800198748
2022dkw,16.62817289
2022dhp,1.413594699
2022dfh,3.304436276
2022cxa,8.124058836
2022K,16.19257993
2021agji,9.736452194
2021acya,7.798530918
2021aaft,8.357429269
2021wwp,20.45118661
2021wil,11.55057771
2021vzp,10.90647534
2021uru,18.57697315
2021qep,1.186741036
2021puu,11.68015961
2021nin,3.61414601
2021kgj,110.7794218
2021jtu,2.600068158
2021jbi,2.616754683
2021iui,11.13456062
2021gpw,9.225398637
2021bmv,2.373294985
2021mz,4.45461317
2021kv,3.610617173
2020abhx,0.958433356
2020ywx,23.05657966
2020ybn,2.693716334
2020vci,1.856151945
2020tlf,2.115095291
2020ryo,6.960167868
2020kro,3.600977233
2020hfn,17.59973093
2020hcr,114.0419442
2020fhw,10.68756078
2020dfh,1.648435899
2019yxk,1.20061713
2019vts,17.26487985
2019unf,3.003193275
2019tpl,31.65044156
2019qif,0.098381149
2019pgu,1.675599554
2019mce,5.633978709
2019lub,0.160685307
2019kud,61.65611918
2019ifr,4.263777508
2019bwb,4.638529942
2019aqo,1.730991918
2019lr,5.126613548
2018jmn,2.079126037
2018jdo,3.38258962
2018hpb,234.8873991
2018gea,7.927600738
2018cnv,13.89653209
2018bwr,4.242830046
2018bih,4.192477553
2017ijn,73.63098324
2017hcd,26.45527958
2017hcc,2246.691257
2017gvb,3.157857575
2017gir,11.16185759
2017fav,7.090148107
2017djq,29.32028859
2017cin,0.402533592
2017cik,7.881495186
2017ben,9.18405644
2016iaf,6.249535559
